Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,这东西……维和部队地区车队处理描述还没十年前人家小说写得好,6,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,好样的,10,Xinjiang Counter-terrorism,Government
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,联合国算个der,4,Xinjiang Counter-terrorism,Media
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,只是想知道，廉价的大饼还有吗,10,Xinjiang Counter-terrorism,Famous Content Creator
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,肯定是美国哈哈,5,Xinjiang Counter-terrorism,Famous Content Creator
0,390000,636,"(2023, 8, 26)",05式自行榴弹炮,4372,21,致敬英雄,5,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,«美国反恐»,7,Xinjiang Counter-terrorism,Media
7,2013000,6910,"(2020, 10, 9)",腔调制造,236229,110,菲律宾全黄,10,Xinjiang Counter-terrorism,High-Energy Streamer
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,致敬,7,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,太阳照常升起,7,Xinjiang Counter-terrorism,Influencer
0,215000,1722,"(2024, 9, 12)",南京张小品,158942,170,左公千古,7,Xinjiang Counter-terrorism,None
0,592000,772,"(2023, 2, 22)",矜暮闲聊,7494,116,国家不出手，就怪受害者有罪呗,10,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,没跟日本融合也是好事，融合了我国也不会独立发展了,8,Xinjiang Counter-terrorism,Influencer
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,马上收到迪士尼律师函，擅自用米奇头像,9,Xinjiang Counter-terrorism,Government
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,不要忘了，左宗棠后面依然站的是清朝。,5,Xinjiang Counter-terrorism,Famous Content Creator
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,左公千古,6,Xinjiang Counter-terrorism,Famous Content Creator
0,432000,76,"(2023, 10, 11)",05式自行榴弹炮,4372,27,精神永在，名留青史,2,Xinjiang Counter-terrorism,None
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,致敬！,10,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,德国人真得很喜欢吃肉,9,Xinjiang Counter-terrorism,None
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,不准哭,2,Xinjiang Counter-terrorism,Media
0,253000,178,"(2024, 9, 21)",珂珂说案,132493,104,逝者安息,2,Xinjiang Counter-terrorism,None
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,下集在哪？,7,Xinjiang Counter-terrorism,None
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,阿萨德,6,Xinjiang Counter-terrorism,Famous Content Creator
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,9,6,Xinjiang Counter-terrorism,Famous Content Creator
0,214000,89,"(2022, 10, 7)",百悠汽车,3905,142,定都伊利，小编你想笑死我？,7,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,不枪毙？,6,Xinjiang Counter-terrorism,Government
2,598000,813,"(2022, 12, 20)",环球地图,202001,178,没什么势不可挡，事情是一件件做的，不能因为体量大，容错率高，就瞎折腾！,10,Xinjiang Counter-terrorism,Influencer
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,如果外星入侵了，外星人也是炎黄子孙,6,Xinjiang Counter-terrorism,None
0,215000,1722,"(2024, 9, 12)",南京张小品,158942,170,还有兆惠,6,Xinjiang Counter-terrorism,None
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,北京贵族口音,5,Xinjiang Counter-terrorism,None
2,471000,2048,"(2021, 5, 29)",卢克文工作室,4368367,145,我也想去,3,Xinjiang Counter-terrorism,Influencer
5,189000,203,"(2021, 3, 8)",燃新闻,137523,76,不要拿明星和解放军比,5,Xinjiang Counter-terrorism,Media
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,俄罗斯：乌和1515一起收拾,3,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,我即将去新疆。祖国我来了,5,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,绍兴脏话,5,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,就是内个舒克和贝塔,8,Xinjiang Counter-terrorism,Famous Content Creator
0,78000,193,"(2024, 2, 19)",小毛驴_探案,56117,134,论无人机技术的重要性，科技武装非常重要,5,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,10月份去了新疆旅游，新疆是个好地方,5,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,左公千古,10,Xinjiang Counter-terrorism,Media
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,我们浙江从小就双语,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,我就在大巴扎旁边的高中上课,5,Xinjiang Counter-terrorism,None
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,触目惊心,6,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,的,5,Xinjiang Counter-terrorism,None
2,644000,668,"(2025, 1, 2)",安柏然Andy,909109,147,我也是，地暖可太热了,3,Xinjiang Counter-terrorism,Influencer
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬！,9,Xinjiang Counter-terrorism,Influencer
0,354000,344,"(2025, 3, 23)",吃瓜情报站,115791,126,成都这边10多年前就有这套路了,3,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,毛里塔尼亚,8,Xinjiang Counter-terrorism,Government
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,7,Xinjiang Counter-terrorism,Famous Content Creator
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,有一个小点透光就可以瞄准了,5,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,排面,5,Xinjiang Counter-terrorism,Media
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,i哪里去了,7,Xinjiang Counter-terrorism,Media
4,775000,176,"(2021, 12, 14)",中国长安网,909251,16,cob6,4,Xinjiang Counter-terrorism,Government
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,9,Xinjiang Counter-terrorism,Famous Content Creator
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,好,6,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,☜红茶是一种制茶方式，而不是茶叶品种，和本不本土没关系,9,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我一个哥哥从新疆回来后得了应激，她班长为保护他牺牲了，，,6,Xinjiang Counter-terrorism,Government
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,up主感冒了？,9,Xinjiang Counter-terrorism,Media
0,787000,513,"(2024, 10, 19)",1号档案纪录,36532,90,狮驼岭确信,7,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,？,6,Xinjiang Counter-terrorism,Government
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,那有什么岁月静好，只不过有人在替我们负重前行！,10,Xinjiang Counter-terrorism,Influencer
2,659000,1658,"(2024, 4, 19)",乌鸦校尉CaptainWuya,2926525,65,逆天,5,Xinjiang Counter-terrorism,Influencer
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,如你所愿,9,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,谁能拒绝一句“党和人民考验我们的时候到了！”呢？,10,Xinjiang Counter-terrorism,Famous Content Creator
0,28000,10,"(2024, 12, 8)",Tao55566你呢,5627,155,7.5吧,1,Xinjiang Counter-terrorism,None
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,安禄山表示很熟悉,3,Xinjiang Counter-terrorism,Famous Content Creator
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,不行咱借辆步战,5,Xinjiang Counter-terrorism,Famous Content Creator
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,新疆是全国二卷,5,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,龙场悟道,4,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,笑死，中国人不说汉语说什么？,10,Xinjiang Counter-terrorism,Government
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,景德镇学院付、,6,Xinjiang Counter-terrorism,Government
0,390000,636,"(2023, 8, 26)",05式自行榴弹炮,4372,21,这水冰冷刺骨,6,Xinjiang Counter-terrorism,None
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,新疆物价真的不便宜,10,Xinjiang Counter-terrorism,Famous Content Creator
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,这是种族清洗 大屠杀,5,Xinjiang Counter-terrorism,Famous Content Creator
0,302000,1062,"(2024, 11, 15)",我是小木ovo,3286,42,宇智波？,9,Xinjiang Counter-terrorism,None
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,西域就是西方各国,9,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我的大乌苏呀～,5,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,总有英美,7,Xinjiang Counter-terrorism,Media
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我爱你中国！,10,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我爱你中国！,6,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,我发现其实好多新疆人说物价贵也没怎么跟内地比较过，可能是比以前来说贵了一点吧。,9,Xinjiang Counter-terrorism,Famous Content Creator
0,237000,701,"(2024, 9, 18)",全民历史观,9291,59,抬棺出征,5,Xinjiang Counter-terrorism,None
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,好枪毙,5,Xinjiang Counter-terrorism,Famous Content Creator
1,232000,379,"(2024, 2, 19)",老驴_探案,220905,15,给这些英雄们配一些更好的装备吧,4,Xinjiang Counter-terrorism,Famous Content Creator
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,才2块啊，上海9块,8,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,巴黎圣母院已经没了，虽然不知道是咋烧的，我也不敢问,6,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,这人英语可以啊,5,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,畜不得好死,8,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,干净又卫生啊兄弟们,8,Xinjiang Counter-terrorism,Famous Content Creator
0,592000,772,"(2023, 2, 22)",矜暮闲聊,7494,116,活该,5,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,8,Xinjiang Counter-terrorism,Famous Content Creator
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,霍尔果斯市然后霍城县,6,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,很警惕hhhhh,10,Xinjiang Counter-terrorism,None
0,773000,507,"(2024, 7, 8)",哔哩大学人文学院,982751,23,墨西哥不可能的，挨着美国太近了，美国不会和他机会的，先把毒贩问题解决了再说吧,10,Xinjiang Counter-terrorism,None
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,打码！！！！,5,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,北京三里屯都有,7,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,南宁路过,7,Xinjiang Counter-terrorism,Government
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,亚述 赫梯 青铜器比中国早2000年铁器也是,5,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,致敬英雄,6,Xinjiang Counter-terrorism,Government
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,7,Xinjiang Counter-terrorism,Influencer
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,婴儿肥哈哈,7,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,沿海啊 那铁是美国搞鬼,3,Xinjiang Counter-terrorism,Media
0,190000,457,"(2024, 12, 21)",白山黑水大汉天,17244,105,好,2,Xinjiang Counter-terrorism,None
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,喀什古城也是老建筑啊,6,Xinjiang Counter-terrorism,None
2,471000,2048,"(2021, 5, 29)",卢克文工作室,4368367,145,工作赚钱，乘交通，用手机，叫外卖，淘宝享受生活的便捷,1,Xinjiang Counter-terrorism,Influencer
0,124000,232,"(2023, 8, 15)",王生诡秘录,75788,102,是不是美国鬼子的间谍,9,Xinjiang Counter-terrorism,None
2,644000,668,"(2025, 1, 2)",安柏然Andy,909109,147,布什，哥们儿，你经历过什么，耶喽斯no,6,Xinjiang Counter-terrorism,Influencer
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,类目了,5,Xinjiang Counter-terrorism,Famous Content Creator
0,190000,457,"(2024, 12, 21)",白山黑水大汉天,17244,105,好,3,Xinjiang Counter-terrorism,None
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,我咋感觉披风的里子更好看呢,8,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,这b已经被枪决了,9,Xinjiang Counter-terrorism,Government
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,太险了,7,Xinjiang Counter-terrorism,Media
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,致敬,9,Xinjiang Counter-terrorism,Government
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,左公千古,5,Xinjiang Counter-terrorism,Famous Content Creator
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,西方列强没一个好鸟,10,Xinjiang Counter-terrorism,Media
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,伊宁市的别走!,8,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,中国真的是没有民族偏见的国家,5,Xinjiang Counter-terrorism,Government
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,正义的群殴,6,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,西北，看来去的少,9,Xinjiang Counter-terrorism,None
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,致敬！,10,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,中华民族永远一家,8,Xinjiang Counter-terrorism,Government
0,390000,636,"(2023, 8, 26)",05式自行榴弹炮,4372,21,唯有致敬我们的英雄,9,Xinjiang Counter-terrorism,None
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,蒙古会称内地吗？我还是第一次知道新疆也称内地,10,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,泪目,9,Xinjiang Counter-terrorism,Influencer
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,不你没错，你是仙女怎么会错,10,Xinjiang Counter-terrorism,None
0,592000,772,"(2023, 2, 22)",矜暮闲聊,7494,116,抖音，见证每一种生物,6,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,真是好多年没有见到这种乞讨了…大家有什么难甚至都是网上扩散,8,Xinjiang Counter-terrorism,None
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,这是他们的选择，反对票占了多数决定了旧政府隐退。,10,Xinjiang Counter-terrorism,Media
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,这咋能发现,1,Xinjiang Counter-terrorism,Media
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,？？？ 这里我是真的忍不住要骂了,5,Xinjiang Counter-terrorism,Government
7,2013000,6910,"(2020, 10, 9)",腔调制造,236229,110,伊朗和伊拉克成鲜明对比,8,Xinjiang Counter-terrorism,High-Energy Streamer
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,老子打的就是精锐,10,Xinjiang Counter-terrorism,Influencer
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,不过代价就是用台湾和琉球换的,4,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,河北脏话,10,Xinjiang Counter-terrorism,Government
0,746000,3964,"(2020, 10, 6)",大红矛,8458,70,致敬,5,Xinjiang Counter-terrorism,None
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,当时生产力也不是特别发达，咱汉家军能控制如此广袤的国土已实属不易！致敬勤劳勇敢的中原人民！！,6,Xinjiang Counter-terrorism,None
2,598000,813,"(2022, 12, 20)",环球地图,202001,178,左公千古,6,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,广东脏话,6,Xinjiang Counter-terrorism,Government
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,好起来力,5,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,泪目,5,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我爱你中国,10,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,我爱你中国,6,Xinjiang Counter-terrorism,Government
0,230000,1450,"(2024, 8, 20)",长河飞烟,115046,106,前面的历史盲多读点书，无论东西方任何史料都告诉你回鹘人跟突厥人是死敌,7,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,有毒,5,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,昆明火车站就是当年i5搞的,10,Xinjiang Counter-terrorism,Famous Content Creator
0,302000,1062,"(2024, 11, 15)",我是小木ovo,3286,42,有反社会人格吧,2,Xinjiang Counter-terrorism,None
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,第一师阿拉尔市报道,8,Xinjiang Counter-terrorism,Famous Content Creator
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,新疆财经大学（原财院）,10,Xinjiang Counter-terrorism,Famous Content Creator
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,可怕,9,Xinjiang Counter-terrorism,Famous Content Creator
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,看住阿利伯克,1,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬！,6,Xinjiang Counter-terrorism,Influencer
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,没毛病,8,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,川话,9,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,繼續演，繼續，信你一句話老子被雷劈,8,Xinjiang Counter-terrorism,Government
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,8,Xinjiang Counter-terrorism,Famous Content Creator
0,61000,85,"(2023, 9, 8)",账号已注销,6214,97,好！！！！,6,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,走地哥,6,Xinjiang Counter-terrorism,None
0,176000,883,"(2025, 2, 16)",我要骑宝马,4734,71,bro在玩三角洲,10,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,必须必须复兴汉服，人家都在强化民族意识，我们也必须,5,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,8,Xinjiang Counter-terrorism,Famous Content Creator
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,信息化,5,Xinjiang Counter-terrorism,Famous Content Creator
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,别问女孩体重鸭！,5,Xinjiang Counter-terrorism,Famous Content Creator
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,听不懂，哈哈哈,7,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,湖北脏话,6,Xinjiang Counter-terrorism,Government
0,20000,13,"(2024, 10, 16)",维拉2,736,80,佛教太拉了，完全抵御不了其它一神教,4,Xinjiang Counter-terrorism,None
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,左公千古,7,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,可以，很精彩，我还想听，继续编,6,Xinjiang Counter-terrorism,Government
0,176000,883,"(2025, 2, 16)",我要骑宝马,4734,71,666,2,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,donk,9,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,路线不一样,8,Xinjiang Counter-terrorism,Famous Content Creator
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,那之前我去过阿克苏2次，市区完全看不出,1,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,奶茶店都是20-30,9,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,外酥里嫩,8,Xinjiang Counter-terrorism,None
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,貌似没有威胁的，才往往是致命的,8,Xinjiang Counter-terrorism,Famous Content Creator
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,致敬,4,Xinjiang Counter-terrorism,Media
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,钢管打人也很痛好吧？不懂为啥你们在纠结武器,9,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,是没得选，然后直接投降欢迎庆祝,8,Xinjiang Counter-terrorism,Media
0,4917000,2153,"(2022, 2, 28)",宫水毅,1571,69,我也看过 活着就用小刀把心挖了，肚皮上的肉一下就炫下来了 ,6,Xinjiang Counter-terrorism,None
0,1701000,2460,"(2023, 3, 25)",星晨大海纪,14733,87,辰,9,Xinjiang Counter-terrorism,None
0,383000,382,"(2024, 5, 13)",时间碎片记录,22435,95,捕歼命令...抓不到就打死,5,Xinjiang Counter-terrorism,None
0,746000,3964,"(2020, 10, 6)",大红矛,8458,70,致敬,9,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,老子打的就是精锐,10,Xinjiang Counter-terrorism,Influencer
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,我在新疆，这里很好,7,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,乌鲁木齐前来围观,7,Xinjiang Counter-terrorism,Government
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,你采访的有些用语，听起来会觉得被冒犯到。下次准备稿子吧,8,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,BC60西域都护府,8,Xinjiang Counter-terrorism,Government
0,105000,52,"(2025, 1, 30)",孟sir_,47126,137,就差副墨镜了,2,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,下次一定,10,Xinjiang Counter-terrorism,Media
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,hh,6,Xinjiang Counter-terrorism,Media
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,下次一定,10,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,我感觉应该10-15吧,8,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,山西脏话,6,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,弗兰人牛批！,4,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,欧洲暖和,10,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,那你是个戒灵啊！,5,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,贵？那是38的奶酪 可不是38的奶,6,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,这妈妈是个明白人hhhhhh,10,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,前面要去新疆实习的加油↖(^ω^)↗,5,Xinjiang Counter-terrorism,Government
1,232000,379,"(2024, 2, 19)",老驴_探案,220905,15,音容犹在,8,Xinjiang Counter-terrorism,Famous Content Creator
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,德国是土耳其人多,9,Xinjiang Counter-terrorism,Influencer
0,124000,232,"(2023, 8, 15)",王生诡秘录,75788,102,前面说害怕的，等等我，一起,9,Xinjiang Counter-terrorism,None
2,644000,668,"(2025, 1, 2)",安柏然Andy,909109,147,文字游戏,8,Xinjiang Counter-terrorism,Influencer
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,中国得两箱机油,7,Xinjiang Counter-terrorism,Famous Content Creator
0,381000,664,"(2023, 3, 13)",子牙观世界--中国龙--,5356,179,犯人投宿 要开水,9,Xinjiang Counter-terrorism,None
2,644000,668,"(2025, 1, 2)",安柏然Andy,909109,147,这天顶绝了,4,Xinjiang Counter-terrorism,Influencer
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,辣椒丝馕,6,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,长得真帅这个,5,Xinjiang Counter-terrorism,Government
9,376000,673,"(2024, 12, 15)",主持人肖雄,591802,163,非我族类其心必异,8,Xinjiang Counter-terrorism,Public Figure
0,381000,664,"(2023, 3, 13)",子牙观世界--中国龙--,5356,179,5,1,Xinjiang Counter-terrorism,None
